,nickname,name.compound,name.smiles
251,SPAC-FO,"3,6-di(10H-spiro[acridine-9,9'-fluoren]-10-yl)-9H-fluoren-9-one",O=C1C2=C(C=C(N3C(C=CC=C4)=C4C5(C(C=CC=C6)=C6C7=C5C=CC=C7)C8=C3C=CC=C8)C=C2)C9=C1C=CC(N%10C%11=C(C=CC=C%11)C%12(C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14)C%15=C%10C=CC=C%15)=C9
252,None,"2,3,4,5,6-pentakis(4-((6-((3-ethyloxetan-3-yl)methoxy)hexyl)oxy)-9H-fluoren-9-yl)benzonitrile",CCC1(COC1)COCCCCCCOC2=CC=CC3=C2C4=C(C=CC=C4)C3C5=C(C#N)C(C6C(C=CC=C7)=C7C8=C6C=CC=C8OCCCCCCOCC9(COC9)CC)=C(C%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12OCCCCCCOCC%13(COC%13)CC)C(C%14C(C=CC=C%15)=C%15C%16=C%14C=CC=C%16OCCCCCCOCC%17(COC%17)CC)=C5C%18C(C=CC=C%19)=C%19C%20=C%18C=CC=C%20OCCCCCCOCC%21(COC%21)CC
253,None,"2,3,4,5,6-pentakis(4-((5-(4-((6-((3-ethyloxetan-3-yl)methoxy)hexyl)oxy)-9H-fluoren-9-yl)pentyl)oxy)-9H-fluoren-9-yl)benzonitrile",CCC1(COC1)COCCCCCCOC2=CC=CC3=C2C4=C(C=CC=C4)C3CCCCCOC5=CC=CC6=C5C7=C(C=CC=C7)C6C8=C(C9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11OCCCCCC%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14OCCCCCCOCC%15(COC%15)CC)C(C%16C(C=CC=C%17)=C%17C%18=C%16C=CC=C%18OCCCCCC%19C(C=CC=C%20)=C%20C%21=C%19C=CC=C%21OCCCCCCOCC%22(COC%22)CC)=C(C%23C(C=CC=C%24)=C%24C%25=C%23C=CC=C%25OCCCCCC%26C(C=CC=C%27)=C%27C%28=C%26C=CC=C%28OCCCCCCOCC%29(COC%29)CC)C(C%30C(C=CC=C%31)=C%31C%32=C%30C=CC=C%32OCCCCCC%33C(C=CC=C%34)=C%34C%35=C%33C=CC=C%35OCCCCCCOCC%36(COC%36)CC)=C8C#N
254,A-s-TRZ,"10-(2-(4,6-diphenyl-1,3,5-triazin-2-yl)spiro[fluorene-9,9'-xanthen]-2'-yl)-9,9-dimethyl-9,10-dihydroacridine",CC(C1=C2C=CC=C1)(C)C3=C(C=CC=C3)N2C4=CC=C5C(C6(C(C=CC=C7)=C7C8=C6C=C(C9=NC(C%10=CC=CC=C%10)=NC(C%11=CC=CC=C%11)=N9)C=C8)C(C=CC=C%12)=C%12O5)=C4
255,pPhCz-QAO,"7-(4-(9H-carbazol-9-yl)phenyl)-3,11-di-tert-butyl-5,9-dimethylene-5,9-dihydroquinolino[3,2,1-de]acridine",CC(C)(C)C1=CC2=C(C=C1)N3C4=C(C(C5=C3C=CC(C(C)(C)C)=C5)=C)C=C(C6=CC=C(N(C7=C8C=CC=C7)C9=C8C=CC=C9)C=C6)C=C4C2=C
256,mPhCz-QAO,"7-(3-(9H-carbazol-9-yl)phenyl)-3,11-di-tert-butyl-5,9-dimethylene-5,9-dihydroquinolino[3,2,1-de]acridine",CC(C)(C)C1=CC2=C(C=C1)N3C4=C(C(C5=C3C=CC(C(C)(C)C)=C5)=C)C=C(C6=CC(N(C7=C8C=CC=C7)C9=C8C=CC=C9)=CC=C6)C=C4C2=C
257,PH-TPA,"12-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)-3,6-bis(3,5-dimethylphenyl)dipyrido[3,2-a:2',3'-c]phenazine-11-carbonitrile",CC1=CC(C(C=C2)=NC3=C2C4=NC5=CC(C(C=C6)=CC=C6N(C7=CC=C(C(C)(C)C)C=C7)C8=CC=C(C(C)(C)C)C=C8)=C(C#N)C=C5N=C4C9=C3N=C(C%10=CC(C)=CC(C)=C%10)C=C9)=CC(C)=C1
258,BZ-TPA,"3,6-bis(benzo[c][1,2,5]thiadiazol-4-yl)-12-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)dipyrido[3,2-a:2',3'-c]phenazine-11-carbonitrile",CC(C)(C)C(C=C1)=CC=C1N(C2=CC=C(C3=C(C#N)C=C(N=C(C(C=CC(C4=CC=CC5=NSN=C45)=N6)=C6C7=C8C=CC(C9=CC=CC%10=NSN=C%109)=N7)C8=N%11)C%11=C3)C=C2)C%12=CC=C(C(C)(C)C)C=C%12
259,PO-TPA,"12-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)-3,6-bis(diphenylphosphoryl)dipyrido[3,2-a:2',3'-c]phenazine-11-carbonitrile",CC(C)(C)C(C=C1)=CC=C1N(C2=CC=C(C3=C(C#N)C=C(N=C(C(C=CC(P(C4=CC=CC=C4)(C5=CC=CC=C5)=O)=N6)=C6C7=C8C=CC(P(C9=CC=CC=C9)(C%10=CC=CC=C%10)=O)=N7)C8=N%11)C%11=C3)C=C2)C%12=CC=C(C(C)(C)C)C=C%12
260,trans-IQD-TPA,"6-(3,5-di-tert-butylphenyl)-8-(4-(diphenylamino)phenyl)-6H-indolo[2,3-b]quinoxaline-2,3-dicarbonitrile",CC(C)(C)C1=CC(N2C3=C(N=C(C=C(C#N)C(C#N)=C4)C4=N3)C(C2=C5)=CC=C5C(C=C6)=CC=C6N(C7=CC=CC=C7)C8=CC=CC=C8)=CC(C(C)(C)C)=C1
261,trans-IQD-BPPA,"8-(4-(di([1,1'-biphenyl]-4-yl)amino)phenyl)-6-(3,5-di-tert-butylphenyl)-6H-indolo[2,3-b]quinoxaline-2,3-dicarbonitrile",CC(C)(C)C1=CC(N2C3=C(N=C(C=C(C#N)C(C#N)=C4)C4=N3)C(C2=C5)=CC=C5C(C=C6)=CC=C6N(C7=CC=C(C8=CC=CC=C8)C=C7)C9=CC=C(C%10=CC=CC=C%10)C=C9)=CC(C(C)(C)C)=C1
262,cis-IQD-TPA,"6-(3,5-di-tert-butylphenyl)-10-(4-(diphenylamino)phenyl)-6H-indolo[2,3-b]quinoxaline-2,3-dicarbonitrile",CC(C)(C)C1=CC(N2C3=C(N=C(C=C(C#N)C(C#N)=C4)C4=N3)C5=C(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)C=CC=C52)=CC(C(C)(C)C)=C1
263,cis-IQD-BPPA,"10-(4-(di([1,1'-biphenyl]-4-yl)amino)phenyl)-6-(3,5-di-tert-butylphenyl)-6H-indolo[2,3-b]quinoxaline-2,3-dicarbonitrile",CC(C)(C)C1=CC(N2C3=C(N=C(C=C(C#N)C(C#N)=C4)C4=N3)C5=C(C6=CC=C(N(C7=CC=C(C8=CC=CC=C8)C=C7)C9=CC=C(C%10=CC=CC=C%10)C=C9)C=C6)C=CC=C52)=CC(C(C)(C)C)=C1
264,CzeCzS,9-(4-((4-(9H-carbazol-9-yl)phenyl)sulfonyl)phenyl)-3-ethyl-9H-carbazole,O=S(C(C=C1)=CC=C1N2C3=C(C=CC=C3)C4=C2C=CC=C4)(C5=CC=C(N6C(C=CC(CC)=C7)=C7C8=C6C=CC=C8)C=C5)=O
265,eCz2S,"9,9'-(sulfonylbis(4,1-phenylene))bis(3-ethyl-9H-carbazole)",O=S(C(C=C1)=CC=C1N2C3=C(C=C(CC)C=C3)C4=C2C=CC=C4)(C5=CC=C(N6C(C=CC(CC)=C7)=C7C8=C6C=CC=C8)C=C5)=O
266,CzeCzM,(4-(9H-carbazol-9-yl)phenyl)(4-(3-ethyl-9H-carbazol-9-yl)phenyl)methanone,O=C(C1=CC=C(N2C(C=CC(CC)=C3)=C3C4=C2C=CC=C4)C=C1)C(C=C5)=CC=C5N6C7=C(C=CC=C7)C8=C6C=CC=C8
267,eCz2M,bis(4-(3-ethyl-9H-carbazol-9-yl)phenyl)methanone,O=C(C1=CC=C(N2C(C=CC(CC)=C3)=C3C4=C2C=CC=C4)C=C1)C(C=C5)=CC=C5N6C7=C(C=C(CC)C=C7)C8=C6C=CC=C8
268,P-CQA,"12,12'-((7,14-dioxo-7,14-dihydroquinolino[2,3-b]acridine-5,12-diyl)bis(hexane-6,1-diyl))bis(5-(6-bromohexyl)-5,12-dihydroquinolino[2,3-b]acridine-7,14-dione)",O=C(C1=C2C=CC=C1)C3=C(C=C(C(C(C=CC=C4)=C4N5CCCCCCN6C(C=C(C(C(C=CC=C7)=C7N8CCCCCCBr)=O)C8=C9)=C9C(C%10=C6C=CC=C%10)=O)=O)C5=C3)N2CCCCCCN%11C%12=C(C=CC=C%12)C(C(C%11=C%13)=CC%14=C%13C(C%15=C(N%14CCCCCCBr)C=CC=C%15)=O)=O
269,P-CZ-BPF-DFBP,4-((7-(4-(9-(4-((8-((9H-carbazol-4-yl)oxy)octyl)oxy)phenyl)-9H-fluoren-9-yl)phenoxy)heptyl)oxy)-9-(4-((4-fluorophenyl)sulfonyl)benzyl)-9H-carbazole,O=S(C(C=C1)=CC=C1CN(C2=C3C=CC=C2)C4=C3C(OCCCCCCCOC(C=C5)=CC=C5C6(C7=C(C=CC=C7)C8=C6C=CC=C8)C(C=C9)=CC=C9OCCCCCCCCOC%10=CC=CC%11=C%10C%12=C(N%11[H])C=CC=C%12)=CC=C4)(C%13=CC=C(F)C=C%13)=O
270,P-CQA-BPF-DFBP,"5-(7-(4-methoxy-9H-carbazol-9-yl)heptyl)-12-(7-(4-((8-(4-(9-(4-((7-((9-(4-((4-(4-methoxy-9H-carbazol-9-yl)phenyl)sulfonyl)phenyl)-9H-carbazol-4-yl)oxy)heptyl)oxy)phenyl)-9H-fluoren-9-yl)phenoxy)octyl)oxy)-9H-carbazol-9-yl)heptyl)-5,12-dihydroquinolino[2,3-b]acridine-7,14-dione",O=S(C1=CC=C(N(C2=C3C=CC=C2)C4=C3C(OCCCCCCCOC(C=C5)=CC=C5C6(C7=C(C=CC=C7)C8=C6C=CC=C8)C(C=C9)=CC=C9OCCCCCCCCOC%10=CC=CC%11=C%10C%12=C(N%11CCCCCCCN(C%13=C%14C=CC=C%13)C%15=CC(C(C%16=C(N%17CCCCCCCN%18C(C=CC=C%19)=C%19C%20=C%18C=CC=C%20OC)C=CC=C%16)=O)=C%17C=C%15C%14=O)C=CC=C%12)=CC=C4)C=C1)(C%21=CC=C(N%22C(C=CC=C%23OC)=C%23C%24=C%22C=CC=C%24)C=C%21)=O
271,RB91,"9,9'-(1,8-naphthyridine-2,7-diyl)bis(N,N-diphenyl-9H-carbazol-3-amine)",C1(N(C2=CC(C(C=CC=C3)=C3N4C5=NC(N=C(N6C(C=CC=C7)=C7C8=C6C=CC(N(C9=CC=CC=C9)C%10=CC=CC=C%10)=C8)C=C%11)=C%11C=C5)=C4C=C2)C%12=CC=CC=C%12)=CC=CC=C1
272,RB92,(4-(3-(diphenylamino)-9H-carbazol-9-yl)phenyl)(phenyl)methanone,O=C(C1=CC=CC=C1)C2=CC=C(N3C(C=CC=C4)=C4C5=C3C=CC(N(C6=CC=CC=C6)C7=CC=CC=C7)=C5)C=C2
273,RB93,"3,5-bis(3-(diphenylamino)-9H-carbazol-9-yl)benzonitrile",N#CC1=CC(N2C3=C(C=CC=C3)C4=C2C=CC(N(C5=CC=CC=C5)C6=CC=CC=C6)=C4)=CC(N7C(C=CC=C8)=C8C9=C7C=CC(N(C%10=CC=CC=C%10)C%11=CC=CC=C%11)=C9)=C1
274,BO-BCz,"9-(5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracen-7-yl)-9H-3,9'-bicarbazole",C1(B(C(C=CC=C2)=C2O3)C(C3=CC(N4C(C=CC=C5)=C5C6=C4C=CC(N7C(C=CC=C8)=C8C9=C7C=CC=C9)=C6)=C%10)=C%10O%11)=C%11C=CC=C1
275,BO-BCzPh,"9-(5,9-dioxa-13b-boranaphtho[3,2,1-de]anthracen-7-yl)-9'-phenyl-9H,9'H-3,3'-bicarbazole",C1(B(C(C=CC=C2)=C2O3)C(C3=CC(N4C(C=CC=C5)=C5C6=C4C=CC(C7=CC(C(C=CC=C8)=C8N9C%10=CC=CC=C%10)=C9C=C7)=C6)=C%11)=C%11O%12)=C%12C=CC=C1
276,CzDPA-5Py2CN,"5-(3,6-bis(diphenylamino)-9H-carbazol-9-yl)picolinonitrile",N#CC1=NC=C(N2C(C=CC(N(C3=CC=CC=C3)C4=CC=CC=C4)=C5)=C5C6=C2C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)C=C1
277,CzDPA-2Py4CN,"2-(3,6-bis(diphenylamino)-9H-carbazol-9-yl)isonicotinonitrile",N#CC1=CC=NC(N2C(C=CC(N(C3=CC=CC=C3)C4=CC=CC=C4)=C5)=C5C6=C2C=CC(N(C7=CC=CC=C7)C8=CC=CC=C8)=C6)=C1
278,PY-TPA,"11-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)-12-(pyridin-3-yl)dibenzo[a,c]phenazine-3,6-dicarbonitrile",CC(C)(C)C1=CC=C(N(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C4=C(C5=CC=CN=C5)C=C(N=C(C(C=CC(C#N)=C6)=C6C7=C8C=CC(C#N)=C7)C8=N9)C9=C4)C=C3)C=C1
279,CF3-TPA,"11-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)-12-(trifluoromethyl)dibenzo[a,c]phenazine-3,6-dicarbonitrile",CC(C)(C)C1=CC=C(N(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C4=C(C(F)(F)F)C=C(N=C(C(C=CC(C#N)=C5)=C5C6=C7C=CC(C#N)=C6)C7=N8)C8=C4)C=C3)C=C1
280,CN-TPA,"12-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)dibenzo[a,c]phenazine-3,6,11-tricarbonitrile",CC(C)(C)C1=CC=C(N(C2=CC=C(C(C)(C)C)C=C2)C3=CC=C(C4=C(C#N)C=C(N=C(C(C=CC(C#N)=C5)=C5C6=C7C=CC(C#N)=C6)C7=N8)C8=C4)C=C3)C=C1
281,2TPA-QX-2TE,"4,4'-(2,3-bis(4-(thianthren-1-yl)phenyl)quinoxaline-6,7-diyl)bis(N,N-diphenylaniline)",C1(N(C2=CC=C(C3=CC(N=C(C4=CC=C(C5=C(SC(C=CC=C6)=C6S7)C7=CC=C5)C=C4)C(C8=CC=C(C9=CC=CC%10=C9SC%11=C(C=CC=C%11)S%10)C=C8)=N%12)=C%12C=C3C%13=CC=C(N(C%14=CC=CC=C%14)C%15=CC=CC=C%15)C=C%13)C=C2)C%16=CC=CC=C%16)=CC=CC=C1
282,4TPA-QX,"4,4',4'',4'''-(quinoxaline-2,3,6,7-tetrayl)tetrakis(N,N-diphenylaniline)",C1(N(C2=CC=C(C3=CC(N=C(C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)=N%10)=C%10C=C3C%11=CC=C(N(C%12=CC=CC=C%12)C%13=CC=CC=C%13)C=C%11)C=C2)C%14=CC=CC=C%14)=CC=CC=C1
283,2TPA-QX-2TPA2TE,"4,4'-(2,3-bis(4-(bis(4-(thianthren-1-yl)phenyl)amino)phenyl)quinoxaline-6,7-diyl)bis(N,N-diphenylaniline)",C1(N(C2=CC=C(C3=CC(N=C(C4=CC=C(N(C5=CC=C(C6=CC=CC7=C6SC8=C(C=CC=C8)S7)C=C5)C9=CC=C(C%10=C(SC(C=CC=C%11)=C%11S%12)C%12=CC=C%10)C=C9)C=C4)C(C%13=CC=C(N(C%14=CC=C(C%15=C(SC(C=CC=C%16)=C%16S%17)C%17=CC=C%15)C=C%14)C%18=CC=C(C%19=CC=CC%20=C%19SC%21=C(C=CC=C%21)S%20)C=C%18)C=C%13)=N%22)=C%22C=C3C%23=CC=C(N(C%24=CC=CC=C%24)C%25=CC=CC=C%25)C=C%23)C=C2)C%26=CC=CC=C%26)=CC=CC=C1
284,AI-DPA,"2-(3,5-bis(trifluoromethyl)phenyl)-5-(diphenylamino)isoindoline-1,3-dione",FC(F)(F)C1=CC(N(C2=O)C(C(C2=C3)=CC=C3N(C4=CC=CC=C4)C5=CC=CC=C5)=O)=CC(C(F)(F)F)=C1
285,AI-mDPA,"5-(bis(4-(2-phenylpropan-2-yl)phenyl)amino)-2-(3,5-bis(trifluoromethyl)phenyl)isoindoline-1,3-dione",FC(F)(F)C1=CC(N(C2=O)C(C(C2=C3)=CC=C3N(C4=CC=C(C(C)(C)C5=CC=CC=C5)C=C4)C6=CC=C(C(C7=CC=CC=C7)(C)C)C=C6)=O)=CC(C(F)(F)F)=C1
286,tPh-NICz,"11-(4-(tert-butyl)phenyl)-5-phenylpyrimido[4',5':4,5]pyrrolo[3,2,1-jk]carbazole",CC(C)(C1=CC=C(C2=NC=C(N3C4=C5C=CC=C4C6=C3C=CC(C7=CC=CC=C7)=C6)C5=N2)C=C1)C
287,OEt-NICz,"11-ethoxy-2,5-diphenylpyrimido[4',5':4,5]pyrrolo[3,2,1-jk]carbazole",CCOC1=NC=C(N2C3=C4C=C(C5=CC=CC=C5)C=C3C6=C2C=CC(C7=CC=CC=C7)=C6)C4=N1
288,SMe-NICz,"11-(ethylthio)-2,5-diphenylpyrimido[4',5':4,5]pyrrolo[3,2,1-jk]carbazole",CCSC1=NC=C(N2C3=C4C=C(C5=CC=CC=C5)C=C3C6=C2C=CC(C7=CC=CC=C7)=C6)C4=N1
289,PhCz-NICz,"2,5-bis(4-(9H-carbazol-9-yl)phenyl)-11-(4-(tert-butyl)phenyl)pyrimido[4',5':4,5]pyrrolo[3,2,1-jk]carbazole",CC(C)(C)C(C=C1)=CC=C1C2=NC=C(N3C4=C5C=C(C6=CC=C(N7C(C=CC=C8)=C8C9=C7C=CC=C9)C=C6)C=C4C%10=C3C=CC(C%11=CC=C(N%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14)C=C%11)=C%10)C5=N2
290,tCz-NICz,"11-(4-(tert-butyl)phenyl)-2,5-bis(4-(3,6-di-tert-butyl-9H-carbazol-9-yl)phenyl)pyrimido[4',5':4,5]pyrrolo[3,2,1-jk]carbazole",CC(C)(C)C(C=C1)=CC=C1C2=NC=C(N3C4=C5C=C(C6=CC=C(N7C(C=CC(C(C)(C)C)=C8)=C8C9=C7C=CC(C(C)(C)C)=C9)C=C6)C=C4C%10=C3C=CC(C%11=CC=C(N%12C(C=CC(C(C)(C)C)=C%13)=C%13C%14=C%12C=CC(C(C)(C)C)=C%14)C=C%11)=C%10)C5=N2
291,mBZT-BNO,"9-mesityl-2,7-dimethyl-5a1,8a-dihydro-9H-5-oxa-15-thia-9-aza-16b-boraindeno[1,2-b]naphtho[1,2,3-fg]anthracene",CC1=CC2=C(C=C1)OC3=CC(C)=CC(C3B42)N(C5=C(C)C=C(C)C=C5C)C(C4=C6)=CC7=C6SC8=C7C=CC=C8
292,MES-BNO,"9-mesityl-2,7-dimethyl-9H-5-oxa-9-aza-13b-boranaphtho[3,2,1-de]anthracene",CC1=CC2=C(C=C1)OC3=CC(C)=CC4=C3B2C5=CC=CC=C5N4C6=C(C)C=C(C)C=C6C
293,pBZT-BNO,"9-mesityl-2,7-dimethyl-5a1,8a-dihydro-9H-5-oxa-11-thia-9-aza-16b-boraindeno[2,1-b]naphtho[1,2,3-fg]anthracene",CC1=CC2=C(C=C1)OC3=CC(C)=CC4N(C5=C(C)C=C(C)C=C5C)C6=CC7=C(C(C=CC=C8)=C8S7)C=C6B2C43
294,BT–HIC–XT,"3-(7-(dibenzo[b,d]thiophen-3-yl)indolo[2,3-b]carbazol-5(7H)-yl)-9H-xanthen-9-one",O=C1C2=C(C=CC=C2)OC3=C1C=CC(N4C5=C(C=CC=C5)C(C4=C6)=CC7=C6N(C8=C7C=CC=C8)C9=CC%10=C(C=C9)C%11=CC=CC=C%11S%10)=C3
295,PC–HIC–XT,"3-(7-(9-phenyl-9H-carbazol-2-yl)indolo[2,3-b]carbazol-5(7H)-yl)-9H-xanthen-9-one",O=C1C2=C(C=CC=C2)OC3=C1C=CC(N4C5=C(C=CC=C5)C(C4=C6)=CC7=C6N(C8=C7C=CC=C8)C9=CC%10=C(C=C9)C%11=CC=CC=C%11N%10C%12=CC=CC=C%12)=C3
296,BOP-HICXT,"3-(7-(benzo[5,6][1,4]oxazino[2,3,4-kl]phenoxazin-7-yl)indolo[2,3-b]carbazol-5(7H)-yl)-9H-xanthen-9-one",O=C1C2=C(C=CC=C2)OC3=C1C=CC(N4C5=C(C=CC=C5)C(C4=C6)=CC7=C6N(C8=C7C=CC=C8)C9=CC(OC(C=CC=C%10)=C%10N%11C(C=CC=C%12)=C%12O%13)=C%11C%13=C9)=C3
297,tBuICzCz,"2,11-di-tert-butyl-5-(3,6-di-tert-butyl-9H-carbazol-9-yl)indolo[3,2,1-jk]carbazole",CC(C)(C)C1=CC=C(N2C3=C4C=C(C(C)(C)C)C=C3C5=C2C=CC(N6C(C=CC(C(C)(C)C)=C7)=C7C8=C6C=CC(C(C)(C)C)=C8)=C5)C4=C1
298,PhICzCz,"2,11-di-tert-butyl-5-(3,6-di-tert-butyl-9H-carbazol-9-yl)indolo[3,2,1-jk]carbazole",C12=CC(C3=CC=CC=C3)=CC=C1N4C5=C2C=C(C6=CC=CC=C6)C=C5C7=C4C=CC(N8C(C=CC(C9=CC=CC=C9)=C%10)=C%10C%11=C8C=CC(C%12=CC=CC=C%12)=C%11)=C7
299,CzCzPh,"9-phenyl-9H-3,9'-bicarbazole",C1(C(C=CC=C2)=C2N3C4=CC(C(C=CC=C5)=C5N6C7=CC=CC=C7)=C6C=C4)=C3C=CC=C1
300,AdCzCzPhAd,"3'-((3r,5r,7r)-adamantan-1-yl)-9-(3-((1R,3s)-adamantan-1-yl)phenyl)-9H-3,9'-bicarbazole",C1([C@@]2(C[C@@H]3C4)C[C@H](C3)C[C@H]4C2)=CC(C(C=CC=C5)=C5N6C7=CC(C(C=CC=C8)=C8N9C%10=CC([C@]%11(CC%12C%13)C[C@H](C%12)CC%13C%11)=CC=C%10)=C9C=C7)=C6C=C1
301,DPS-2CzTE,"9,9'-(sulfonylbis(4,1-phenylene))bis(3-(thianthren-1-yl)-9H-carbazole)",O=S(C(C=C1)=CC=C1N2C3=C(C=C(C4=CC=CC5=C4SC6=C(C=CC=C6)S5)C=C3)C7=C2C=CC=C7)(C8=CC=C(N9C(C=CC(C%10=C(SC(C=CC=C%11)=C%11S%12)C%12=CC=C%10)=C%13)=C%13C%14=C9C=CC=C%14)C=C8)=O
302,DPS-2Cz2TE,"9,9'-(sulfonylbis(4,1-phenylene))bis(3,6-di(thianthren-1-yl)-9H-carbazole)",O=S(C(C=C1)=CC=C1N2C3=C(C=C(C4=CC=CC5=C4SC6=C(C=CC=C6)S5)C=C3)C7=C2C=CC(C8=C(SC(C=CC=C9)=C9S%10)C%10=CC=C8)=C7)(C%11=CC=C(N%12C(C=CC(C%13=C(SC(C=CC=C%14)=C%14S%15)C%15=CC=C%13)=C%16)=C%16C%17=C%12C=CC(C%18=CC=CC%19=C%18SC%20=C(C=CC=C%20)S%19)=C%17)C=C%11)=O
303,DtBuCzB,None,CC(C)(C)C1=CC2=C(C3=C1)N(CC4B2C5=CC(C(C)(C)C)=CC6=C5N(C7=C6C=C(C(C)(C)C)C=C7)C4)C8=C3C=C(C(C)(C)C)C=C8
304,DtBuCzB-p-tBuPh,None,CC(C)(C)C1=CC2=C(C3=C1)N(C4=C5B2C6=CC(C(C)(C)C)=CC7=C6N(C8=C7C=C(C(C)(C)C)C=C8)C5=CC(C9=CC=C(C(C)(C)C)C=C9)=C4)C%10=C3C=C(C(C)(C)C)C=C%10
305,BTD-PXZ-F,"10-(6-fluorobenzo[c][1,2,5]thiadiazol-5-yl)-10H-phenoxazine",FC1=CC2=NSN=C2C=C1N3C4=C(C=CC=C4)OC5=CC=CC=C53
306,BTD-PXZ-Cz,"10-(6-(9H-carbazol-9-yl)benzo[c][1,2,5]thiadiazol-5-yl)-10H-phenoxazine",C12=CC=CC=C1N(C3=CC4=NSN=C4C=C3N5C(C=CC=C6)=C6C7=C5C=CC=C7)C8=C(C=CC=C8)O2
307,tBuICzBN-Ph,None,CC(C)(C)C1=CC2=C3C(B4C(C(N3C5=C2C=C(C(C)(C)C)C=C5)=CC(C6=CC=C(C(C)(C)C)C=C6)=C7)=C7N8C9=C(C=CC=C9)C%10=C8C4=CC(N%11C%12=CC=CC=C%12)=C%10C%13=C%11C=CC=C%13)=C1
308,tBuICzBN-CN,None,CC(C)(C)C1=CC2=C3C(B4C(C(N3C5=C2C=C(C(C)(C)C)C=C5)=CC(C6=CC=C(C#N)C=C6)=C7)=C7N8C9=C(C=CC=C9)C%10=C8C4=CC(N%11C%12=CC=CC=C%12)=C%10C%13=C%11C=CC=C%13)=C1
309,tBuICzBN-Q,None,CC(C)(C)C1=CC2=C3C(B4C(C(N3C5=C2C=C(C(C)(C)C)C=C5)=CC(C6=CC=C(C=CC=C7)C7=N6)=C8)=C8N9C%10=C(C=CC=C%10)C%11=C9C4=CC(N%12C%13=CC=CC=C%13)=C%11C%14=C%12C=CC=C%14)=C1
310,tBuICzBN-DPPM,None,CC(C)(C)C1=CC2=C3C(B4C(C(N3C5=C2C=C(C(C)(C)C)C=C5)=CC(C6=NC(C7=CC=CC=C7)=CC(C8=CC=CC=C8)=N6)=C9)=C9N%10C%11=C(C=CC=C%11)C%12=C%10C4=CC(N%13C%14=CC=CC=C%14)=C%12C%15=C%13C=CC=C%15)=C1
311,Ph-ICz-2DPT,"5,11-bis(4-(4,6-dimesityl-1,3,5-triazin-2-yl)phenyl)-5,11-dihydroindolo[3,2-b]carbazole",CC(C=C(C)C=C1C)=C1C2=NC(C(C=C3)=CC=C3N(C4=C5C=CC=C4)C(C5=C6)=CC7=C6N(C8=C7C=CC=C8)C(C=C9)=CC=C9C%10=NC(C%11=C(C)C=C(C)C=C%11C)=NC(C%12=C(C)C=C(C)C=C%12C)=N%10)=NC(C%13=C(C)C=C(C)C=C%13C)=N2
312,ICz-2DPT,"5-(4-(4,6-dimesityl-1,3,5-triazin-2-yl)phenyl)-11-phenyl-5,11-dihydroindolo[3,2-b]carbazole",CC1=CC(C)=CC(C)=C1C2=NC(C3=C(C)C=C(C)C=C3C)=NC(C4=CC=C(N5C(C=CC=C6)=C6C7=C5C=C8C(N(C9=CC=CC=C9)C%10=C8C=CC=C%10)=C7)C=C4)=N2
313,tICz-2DPT,"2,9-di-tert-butyl-5,11-bis(4-(4,6-dimesityl-1,3,5-triazin-2-yl)phenyl)-5,11-dihydroindolo[3,2-b]carbazole",CC(C=C(C)C=C1C)=C1C2=NC(C(C=C3)=CC=C3N(C4=C5C=CC(C(C)(C)C)=C4)C(C5=C6)=CC7=C6N(C8=C7C=C(C(C)(C)C)C=C8)C(C=C9)=CC=C9C%10=NC(C%11=C(C)C=C(C)C=C%11C)=NC(C%12=C(C)C=C(C)C=C%12C)=N%10)=NC(C%13=C(C)C=C(C)C=C%13C)=N2
314,PTCP,"(4-(10H-phenothiazin-10-yl)phenyl)(4-(3,5-diphenyl-9H-carbazol-9-yl)phenyl)methanone",O=C(C1=CC=C(N2C(C=CC=C3)=C3SC4=C2C=CC=C4)C=C1)C(C=C5)=CC=C5N6C7=C(C=C(C8=CC=CC=C8)C=C7)C(C6=CC=C9)=C9C%10=CC=CC=C%10
